Time - Strain	Amplitude - Strain
1.3315	0.00239654
1.332	0.00239554
1.3325	0.00239501
1.333	0.0023966
1.3335	0.00239851
1.334	0.00239832
1.3345	0.00239561
1.335	0.0023963
1.3355	0.00239729
1.336	0.00239523
1.3365	0.00239609
1.337	0.00239685
1.3375	0.00239618
1.338	0.00239815
1.3385	0.00239836
1.339	0.00239576
1.3395	0.00239721
1.34	0.00239486
1.3405	0.00239603
1.341	0.00239762
1.3415	0.00239445
1.342	0.00239973
1.3425	0.00239588
1.343	0.00239568
1.3435	0.00239693
1.344	0.00239707
1.3445	0.00239755
1.345	0.0023948
1.3455	0.00239633
1.346	0.00239562
1.3465	0.0023969
1.347	0.00239654
1.3475	0.00239631
1.348	0.00239532
1.3485	0.00239632
1.349	0.0023968
1.3495	0.00239623
1.35	0.00239735
1.3505	0.00239492
1.351	0.00239734
1.3515	0.00239493
1.352	0.00239667
1.3525	0.00239756
1.353	0.00239743
1.3535	0.00239759
1.354	0.00239654
1.3545	0.00239761
1.355	0.00239714
1.3555	0.00239595
1.356	0.00239586
1.3565	0.00239744
1.357	0.00239744
1.3575	0.0023963
1.358	0.00239633
1.3585	0.00239666
1.359	0.00239552
1.3595	0.0023964
1.36	0.00239496
1.3605	0.00239484
1.361	0.00239692
1.3615	0.00239713
1.362	0.00239513
1.3625	0.00239597
1.363	0.00239639
1.3635	0.00239516
1.364	0.002396
1.3645	0.00239636
1.365	0.00239728
1.3655	0.00239707
1.366	0.00239539
1.3665	0.00239685
1.367	0.00239806
1.3675	0.00239802
1.368	0.00239698
1.3685	0.00239712
1.369	0.00239568
1.3695	0.0023974
1.37	0.00239618
1.3705	0.00239607
1.371	0.00239783
1.3715	0.00239729
1.372	0.00239427
1.3725	0.00239724
1.373	0.00239595
1.3735	0.00239553
1.374	0.00239625
1.3745	0.00239711
1.375	0.00239753
1.3755	0.00239662
1.376	0.00239751
1.3765	0.00239619
1.377	0.00239723
1.3775	0.00239693
1.378	0.00239798
1.3785	0.00239522
1.379	0.00239569
1.3795	0.00239702
1.38	0.00239569
1.3805	0.00239552
1.381	0.0023965
1.3815	0.00239669
1.382	0.00239718
1.3825	0.00239782
1.383	0.00239506
1.3835	0.00239695
1.384	0.00239888
1.3845	0.00239561
1.385	0.00239777
1.3855	0.00239702
1.386	0.00239872
1.3865	0.00239609
1.387	0.00239667
1.3875	0.00239808
1.388	0.00239858
1.3885	0.00239757
1.389	0.00239717
1.3895	0.00239684
1.39	0.00239743
1.3905	0.00239643
1.391	0.00239603
1.3915	0.00239841
1.392	0.0023962
1.3925	0.00239603
1.393	0.00239545
1.3935	0.00239599
1.394	0.00239737
1.3945	0.00239482
1.395	0.00239622
1.3955	0.00239746
1.396	0.00239747
1.3965	0.00239462
1.397	0.00239666
1.3975	0.00239627
1.398	0.00239689
1.3985	0.0023962
1.399	0.00239499
1.3995	0.00239765
1.4	0.00239751
1.4005	0.00239795
1.401	0.00239609
1.4015	0.00239739
1.402	0.00239655
1.4025	0.00239682
1.403	0.00239614
1.4035	0.0023948
1.404	0.00239793
1.4045	0.00239471
1.405	0.00239602
1.4055	0.0023981
1.406	0.00239792
1.4065	0.00239765
1.407	0.00239752
1.4075	0.00239696
1.408	0.00239907
1.4085	0.00239593
1.409	0.00239631
1.4095	0.00239656
1.41	0.00239523
1.4105	0.00239688
1.411	0.00239489
1.4115	0.00239712
1.412	0.00239796
1.4125	0.00239603
1.413	0.00239458
1.4135	0.00239657
1.414	0.00239561
1.4145	0.00239769
1.415	0.00239652
1.4155	0.00239708
1.416	0.00239699
1.4165	0.00239582
1.417	0.00239584
1.4175	0.00239571
1.418	0.002397
1.4185	0.00239642
1.419	0.0023969
1.4195	0.00239683
1.42	0.00239822
1.4205	0.00239711
1.421	0.00239798
1.4215	0.00239625
1.422	0.00239681
1.4225	0.0023962
1.423	0.00239644
1.4235	0.00239708
1.424	0.00239537
1.4245	0.00239714
1.425	0.00239666
1.4255	0.00239625
1.426	0.0023944
1.4265	0.0023968
1.427	0.00239591
1.4275	0.00239613
1.428	0.0023955
1.4285	0.00239778
1.429	0.00239547
1.4295	0.00239537
1.43	0.00239603
1.4305	0.00239553
1.431	0.00239833
1.4315	0.00239633
1.432	0.00239792
1.4325	0.00239479
1.433	0.00239747
1.4335	0.00239822
1.434	0.00239658
1.4345	0.00239705
1.435	0.00239646
1.4355	0.00239872
1.436	0.00239832
1.4365	0.00239802
1.437	0.00239603
1.4375	0.00239805
1.438	0.00239642
1.4385	0.00239735
1.439	0.00239706
1.4395	0.00239586
1.44	0.00239723
1.4405	0.00239805
1.441	0.00239595
1.4415	0.0023954
1.442	0.00239706
1.4425	0.00239599
1.443	0.00239719
1.4435	0.00239546
1.444	0.00239733
1.4445	0.00239665
1.445	0.0023964
1.4455	0.00239737
1.446	0.0023967
1.4465	0.00239741
1.447	0.00239546
1.4475	0.00239701
1.448	0.00239611
1.4485	0.00239744
1.449	0.00239797
1.4495	0.00239747
1.45	0.00239461
1.4505	0.00239715
1.451	0.00239719
1.4515	0.00239581
1.452	0.00239719
1.4525	0.00239804
1.453	0.0023968
1.4535	0.00239689
1.454	0.00239779
1.4545	0.00239867
1.455	0.00239596
1.4555	0.00239566
1.456	0.00239705
1.4565	0.00239662
1.457	0.0023956
1.4575	0.00239807
1.458	0.00239508
1.4585	0.0023962
1.459	0.00239691
1.4595	0.00239782
1.46	0.00239796
1.4605	0.00239708
1.461	0.00239644
1.4615	0.00239733
1.462	0.00239662
1.4625	0.00239734
1.463	0.00239568
1.4635	0.00239663
1.464	0.00239739
1.4645	0.00239573
1.465	0.00239559
1.4655	0.00239761
1.466	0.00239612
1.4665	0.00239751
1.467	0.00239859
1.4675	0.00239684
1.468	0.00239735
1.4685	0.00239995
1.469	0.00239697
1.4695	0.00239737
1.47	0.00239675
1.4705	0.00239788
1.471	0.00239711
1.4715	0.0023966
1.472	0.00239775
1.4725	0.00239683
1.473	0.00239576
1.4735	0.00239523
1.474	0.00239633
1.4745	0.00239683
1.475	0.0023958
1.4755	0.00239681
1.476	0.00239777
1.4765	0.00239613
1.477	0.00239753
1.4775	0.0023963
1.478	0.0023971
1.4785	0.00239635
1.479	0.00239629
1.4795	0.00239536
1.48	0.00239743
1.4805	0.00239663
1.481	0.00239599
1.4815	0.00239681
1.482	0.00239707
1.4825	0.00239545
1.483	0.00239703
1.4835	0.00239651
1.484	0.00239617
1.4845	0.00239676
1.485	0.00239737
1.4855	0.0023949
1.486	0.00239663
1.4865	0.00239691
1.487	0.00239599
1.4875	0.0023975
1.488	0.00239735
1.4885	0.00239741
1.489	0.00239789
1.4895	0.00239699
1.49	0.002397
1.4905	0.00239667
1.491	0.00239545
1.4915	0.00239652
1.492	0.00239638
1.4925	0.00239629
1.493	0.00239613
1.4935	0.00239678
1.494	0.0023971
1.4945	0.00239639
1.495	0.00239661
1.4955	0.00239713
1.496	0.00239784
1.4965	0.00239684
1.497	0.00239681
1.4975	0.0023968
1.498	0.00239579
1.4985	0.00239782
1.499	0.00239764
1.4995	0.00239689
1.5	0.00239669
1.5005	0.0023973
1.501	0.00239763
1.5015	0.00239678
1.502	0.00239582
1.5025	0.00239715
1.503	0.00239559
1.5035	0.00239771
1.504	0.00239639
1.5045	0.00239797
1.505	0.00239753
1.5055	0.0023984
1.506	0.00239761
1.5065	0.00239815
1.507	0.00239659
1.5075	0.0023968
1.508	0.0023973
1.5085	0.00239662
1.509	0.00239713
1.5095	0.00239644
1.51	0.00239666
1.5105	0.00239609
1.511	0.00239588
1.5115	0.00239792
1.512	0.00239678
1.5125	0.0023951
1.513	0.00239742
1.5135	0.00239591
1.514	0.002395
1.5145	0.0023968
1.515	0.00239621
1.5155	0.00239563
1.516	0.00239735
1.5165	0.00239767
1.517	0.00239612
1.5175	0.00239722
1.518	0.00239726
1.5185	0.00239543
1.519	0.00239736
1.5195	0.00239767
1.52	0.0023963
1.5205	0.00239685
1.521	0.00239631
1.5215	0.002398
1.522	0.00239815
1.5225	0.00239628
1.523	0.0023954
1.5235	0.00239622
1.524	0.00239625
1.5245	0.00239945
1.525	0.00239671
1.5255	0.00239678
1.526	0.00239874
1.5265	0.00239638
1.527	0.00239824
1.5275	0.00239424
1.528	0.00239743
1.5285	0.00239797
1.529	0.00239693
1.5295	0.00239655
1.53	0.00239571
1.5305	0.00239621
1.531	0.00239658
1.5315	0.00239484
1.532	0.00239638
1.5325	0.00239617
1.533	0.00239601
1.5335	0.00239707
1.534	0.00239758
1.5345	0.00239846
1.535	0.00239705
1.5355	0.00239658
1.536	0.00239823
1.5365	0.00239669
1.537	0.00239872
1.5375	0.00239718
1.538	0.00239629
1.5385	0.00239587
1.539	0.00239716
1.5395	0.00239578
1.54	0.00239675
1.5405	0.00239858
1.541	0.00239694
1.5415	0.00239695
1.542	0.00239626
1.5425	0.00239673
1.543	0.00239459
1.5435	0.0023977
1.544	0.00239623
1.5445	0.00239695
1.545	0.00239701
1.5455	0.00239657
1.546	0.00239505
1.5465	0.00239631
1.547	0.00239558
1.5475	0.0023971
1.548	0.00239773
1.5485	0.00239599
1.549	0.00239685
1.5495	0.00239634
1.55	0.00239534
1.5505	0.00239707
1.551	0.00239604
1.5515	0.0023972
1.552	0.00239647
1.5525	0.00239558
1.553	0.00239682
1.5535	0.00239686
1.554	0.00239752
1.5545	0.00239756
1.555	0.00239586
1.5555	0.00239598
1.556	0.00239687
1.5565	0.00239721
1.557	0.00239846
1.5575	0.00239622
1.558	0.00239714
1.5585	0.00239786
1.559	0.0023956
1.5595	0.00239525
1.56	0.00239717
1.5605	0.00239618
1.561	0.00239573
1.5615	0.00239593
1.562	0.00239624
1.5625	0.00239721
1.563	0.00239687
1.5635	0.00239564
1.564	0.00239831
1.5645	0.0023957
1.565	0.00239797
1.5655	0.0023969
1.566	0.00239672
1.5665	0.00239614
1.567	0.0023973
1.5675	0.00239648
1.568	0.00239649
1.5685	0.00239807
1.569	0.00239778
1.5695	0.00239799
1.57	0.00239737
1.5705	0.00239766
1.571	0.00239941
1.5715	0.00239638
1.572	0.00239656
1.5725	0.00239581
1.573	0.00239536
1.5735	0.00239724
1.574	0.002398
1.5745	0.00239667
1.575	0.00239605
1.5755	0.00239733
1.576	0.00239746
1.5765	0.00239608
1.577	0.00239635
1.5775	0.00239656
1.578	0.00239728
1.5785	0.00239749
1.579	0.00239675
1.5795	0.00239651
1.58	0.00239649
1.5805	0.00239712
1.581	0.0023959
1.5815	0.0023969
1.582	0.00239724
1.5825	0.0023975
1.583	0.00239771
1.5835	0.00239754
1.584	0.00239699
1.5845	0.00239617
1.585	0.00239707
1.5855	0.00239626
1.586	0.00239766
1.5865	0.00239751
1.587	0.00239756
1.5875	0.0023976
1.588	0.00239764
1.5885	0.00239763
1.589	0.00239674
1.5895	0.00239759
1.59	0.00239812
1.5905	0.00239769
1.591	0.00239762
1.5915	0.00239706
1.592	0.00239755
1.5925	0.0023967
1.593	0.00239657
1.5935	0.00239667
1.594	0.00239661
1.5945	0.00239582
1.595	0.00239476
1.5955	0.00239725
1.596	0.00239567
1.5965	0.00239572
1.597	0.00239583
1.5975	0.00239581
1.598	0.00239582
1.5985	0.00239707
1.599	0.00239612
1.5995	0.00239628
1.6	0.00239596
1.6005	0.00239652
1.601	0.00239889
1.6015	0.00239513
1.602	0.00239645
1.6025	0.00239638
1.603	0.00239795
1.6035	0.00239697
1.604	0.00239551
1.6045	0.00239777
1.605	0.0023967
1.6055	0.00239725
1.606	0.00239636
1.6065	0.00239698
1.607	0.00239626
1.6075	0.00239776
1.608	0.00239609
1.6085	0.00239688
1.609	0.00239715
1.6095	0.0023969
1.61	0.00239779
1.6105	0.00239702
1.611	0.00239466
1.6115	0.00239565
1.612	0.00239477
1.6125	0.00239532
1.613	0.00239752
1.6135	0.00239616
1.614	0.00239404
1.6145	0.00239545
1.615	0.00239571
1.6155	0.00239703
1.616	0.00239576
1.6165	0.00239813
1.617	0.00239785
1.6175	0.00239562
1.618	0.00239741
1.6185	0.00239791
1.619	0.00239824
1.6195	0.00239676
1.62	0.00239785
1.6205	0.002397
1.621	0.00239719
1.6215	0.00239525
1.622	0.00239732
1.6225	0.00239661
1.623	0.00239783
1.6235	0.0023964
1.624	0.0023962
1.6245	0.00239617
1.625	0.00239698
1.6255	0.00239666
1.626	0.00239611
1.6265	0.00239644
1.627	0.00239754
1.6275	0.00239621
1.628	0.00239656
1.6285	0.00239682
1.629	0.00239681
1.6295	0.00239589
1.63	0.00239658
1.6305	0.00239717
1.631	0.00239532
1.6315	0.00239791
1.632	0.0023959
1.6325	0.00239744
1.633	0.00239634
1.6335	0.00239636
1.634	0.00239908
1.6345	0.00239612
1.635	0.00239714
1.6355	0.00239669
1.636	0.00239711
1.6365	0.0023966
1.637	0.00239789
1.6375	0.00239837
1.638	0.00239669
1.6385	0.00239627
1.639	0.00239461
1.6395	0.00239626
1.64	0.00239782
1.6405	0.00239746
1.641	0.00239656
1.6415	0.00239626
1.642	0.00239792
1.6425	0.00239649
1.643	0.0023963
1.6435	0.00239571
1.644	0.00239791
1.6445	0.00239719
1.645	0.0023965
1.6455	0.00239763
1.646	0.00239577
1.6465	0.00239804
1.647	0.00239656
1.6475	0.00239668
1.648	0.00239608
1.6485	0.00239711
1.649	0.00239562
1.6495	0.0023966
1.65	0.00239768
1.6505	0.00239614
1.651	0.00239877
1.6515	0.00239617
1.652	0.00239747
1.6525	0.0023985
1.653	0.00239878
1.6535	0.00239684
1.654	0.00239674
1.6545	0.00239896
1.655	0.00239778
1.6555	0.00239591
1.656	0.002397
1.6565	0.00239658
1.657	0.00239608
1.6575	0.00239546
1.658	0.00239645
1.6585	0.002397
1.659	0.00239788
1.6595	0.0023952
1.66	0.00239608
1.6605	0.00239724
1.661	0.00239517
1.6615	0.00239802
1.662	0.00239626
1.6625	0.00239537
1.663	0.00239518
1.6635	0.00239615
1.664	0.00239642
1.6645	0.00239634
1.665	0.0023979
1.6655	0.00239707
1.666	0.00239896
1.6665	0.00239708
1.667	0.00239608
1.6675	0.00239716
1.668	0.00239695
1.6685	0.00239571
1.669	0.00239804
1.6695	0.00239834
1.67	0.00239658
1.6705	0.00239796
1.671	0.00239566
1.6715	0.00239767
1.672	0.0023985
1.6725	0.00239804
1.673	0.00239778
1.6735	0.00239647
1.674	0.00239689
1.6745	0.00239487
1.675	0.00239723
1.6755	0.00239745
1.676	0.00239532
1.6765	0.00239537
1.677	0.00239811
1.6775	0.00239685
1.678	0.0023962
1.6785	0.00239633
1.679	0.00239539
1.6795	0.00239573
1.68	0.00239707
1.6805	0.00239737
1.681	0.0023962
1.6815	0.0023965
1.682	0.0023972
1.6825	0.00239636
1.683	0.00239632
1.6835	0.00239804
1.684	0.00239666
1.6845	0.00239683
1.685	0.00239751
1.6855	0.00239715
1.686	0.00239647
1.6865	0.00239775
1.687	0.00239792
1.6875	0.00239645
1.688	0.0023957
1.6885	0.00239751
1.689	0.00239686
1.6895	0.00239719
1.69	0.0023971
1.6905	0.00239663
1.691	0.00239726
1.6915	0.0023965
1.692	0.00239786
1.6925	0.00239634
1.693	0.00239665
1.6935	0.00239635
1.694	0.00239747
1.6945	0.00239449
1.695	0.00239676
1.6955	0.00239721
1.696	0.00239804
1.6965	0.00239681
1.697	0.00239676
1.6975	0.00239721
1.698	0.00239649
1.6985	0.00239602
1.699	0.00239647
1.6995	0.00239766
1.7	0.0023979
1.7005	0.00239731
1.701	0.00239791
1.7015	0.00239645
1.702	0.00239679
1.7025	0.00239846
1.703	0.00239707
1.7035	0.00239717
1.704	0.00239534
1.7045	0.0023971
1.705	0.0023963
1.7055	0.00239702
1.706	0.00239832
1.7065	0.00239597
1.707	0.00239881
1.7075	0.00239685
1.708	0.00239658
1.7085	0.00239455
1.709	0.00239759
1.7095	0.00239608
1.71	0.00239761
1.7105	0.00239721
1.711	0.00239443
1.7115	0.00239698
1.712	0.00239618
1.7125	0.00239561
1.713	0.00239685
1.7135	0.00239685
1.714	0.00239552
1.7145	0.00239716
1.715	0.00239574
1.7155	0.00239593
1.716	0.00239757
1.7165	0.00239564
1.717	0.0023965
1.7175	0.00239509
1.718	0.00239728
1.7185	0.0023972
1.719	0.00239725
1.7195	0.00239624
1.72	0.00239681
1.7205	0.00239605
1.721	0.00239627
1.7215	0.00239812
1.722	0.00239838
1.7225	0.00239624
1.723	0.00239671
1.7235	0.00239634
1.724	0.00239766
1.7245	0.00239594
1.725	0.00239741
1.7255	0.0023964
1.726	0.00239462
1.7265	0.0023953
1.727	0.0023962
1.7275	0.00239735
1.728	0.00239604
1.7285	0.00239712
1.729	0.00239569
1.7295	0.00239624
1.73	0.00239489
1.7305	0.00239499
1.731	0.00239652
1.7315	0.00239887
1.732	0.00239521
1.7325	0.00239648
1.733	0.00239668
1.7335	0.00239554
1.734	0.00239743
1.7345	0.00239738
1.735	0.0023955
1.7355	0.00239701
1.736	0.00239673
1.7365	0.00239643
1.737	0.00239778
1.7375	0.00239936
1.738	0.00239809
1.7385	0.00239554
1.739	0.00239669
1.7395	0.00239771
1.74	0.00239564
1.7405	0.00239818
1.741	0.00239591
1.7415	0.00239893
1.742	0.00239651
1.7425	0.00239541
1.743	0.0023981
1.7435	0.0023958
1.744	0.00239662
1.7445	0.00239703
1.745	0.0023962
1.7455	0.00239563
1.746	0.00239631
1.7465	0.00239618
1.747	0.00239677
1.7475	0.00239623
1.748	0.0023958
1.7485	0.00239756
1.749	0.00239728
1.7495	0.00239785
1.75	0.00239692
1.7505	0.00239584
1.751	0.00239616
1.7515	0.00239817
1.752	0.00239676
1.7525	0.0023977
1.753	0.00239761
1.7535	0.00239805
1.754	0.00239566
1.7545	0.00239641
1.755	0.00239478
1.7555	0.0023962
1.756	0.0023959
1.7565	0.00239763
1.757	0.00239662
1.7575	0.00239534
1.758	0.00239796
1.7585	0.00239572
1.759	0.00239711
1.7595	0.00239656
1.76	0.00239686
1.7605	0.00239777
1.761	0.00239622
1.7615	0.00239558
1.762	0.00239799
1.7625	0.00239631
1.763	0.00239831
1.7635	0.0023966
1.764	0.00239579
1.7645	0.00239575
1.765	0.00239706
1.7655	0.00239567
1.766	0.00239559
1.7665	0.00239801
1.767	0.0023968
1.7675	0.00239803
1.768	0.00239733
1.7685	0.00240011
1.769	0.00239666
1.7695	0.00239757
1.77	0.00239502
1.7705	0.00239787
1.771	0.00239734
1.7715	0.00239552
1.772	0.00239732
1.7725	0.00239735
1.773	0.0023973
1.7735	0.00239731
1.774	0.00239766
1.7745	0.00239777
1.775	0.00239816
1.7755	0.00239607
1.776	0.00239769
1.7765	0.00239721
1.777	0.00239867
1.7775	0.00239627
1.778	0.00239661
1.7785	0.0023963
1.779	0.00239723
1.7795	0.00239638
1.78	0.00239493
1.7805	0.00239492
1.781	0.00239838
1.7815	0.002397
1.782	0.00239804
1.7825	0.00239643
1.783	0.00239578
1.7835	0.00239685
1.784	0.00239752
1.7845	0.00239793
1.785	0.00239759
1.7855	0.00239665
1.786	0.00239814
1.7865	0.00239742
1.787	0.00239673
1.7875	0.00239721
1.788	0.00239849
1.7885	0.00239803
1.789	0.00239829
1.7895	0.00239655
1.79	0.00239751
1.7905	0.00239758
1.791	0.00239846
1.7915	0.00239821
1.792	0.00239593
1.7925	0.0023949
1.793	0.00239524
1.7935	0.00239678
1.794	0.00239678
1.7945	0.00239662
1.795	0.00239555
1.7955	0.00239654
1.796	0.00239647
1.7965	0.00239618
1.797	0.00239597
1.7975	0.00239739
1.798	0.00239598
1.7985	0.00239682
1.799	0.00239631
1.7995	0.0023976
1.8	0.00239546
1.8005	0.00239634
1.801	0.00239752
1.8015	0.0023963
1.802	0.00239796
1.8025	0.00239648
1.803	0.00239783
1.8035	0.00239669
1.804	0.00239724
1.8045	0.00239708
1.805	0.0023975
1.8055	0.00239689
1.806	0.00239727
1.8065	0.00239787
1.807	0.00239647
1.8075	0.00239737
1.808	0.0023964
1.8085	0.00239767
1.809	0.0023975
1.8095	0.00239595
1.81	0.00239631
1.8105	0.00239467
1.811	0.00239766
1.8115	0.00239739
1.812	0.0023974
1.8125	0.0023958
1.813	0.0023962
1.8135	0.00239785
1.814	0.00239584
1.8145	0.00239481
1.815	0.00239576
1.8155	0.00239616
1.816	0.00239567
1.8165	0.00239661
1.817	0.00239559
1.8175	0.00239716
1.818	0.00239666
1.8185	0.00239609
1.819	0.00239714
1.8195	0.00239666
1.82	0.00239765
1.8205	0.00239614
1.821	0.00239761
1.8215	0.0023981
1.822	0.00239776
1.8225	0.00239841
1.823	0.00239697
1.8235	0.00239842
1.824	0.00239659
1.8245	0.00239474
1.825	0.00239681
1.8255	0.0023968
1.826	0.00239804
1.8265	0.00239538
1.827	0.00239769
1.8275	0.00239575
1.828	0.00239615
1.8285	0.00239801
1.829	0.00239738
1.8295	0.00239603
1.83	0.00239753
1.8305	0.00239536
1.831	0.00239708
1.8315	0.00239611
1.832	0.00239507
1.8325	0.00239429
1.833	0.00239782
1.8335	0.00239902
1.834	0.0023975
1.8345	0.00239866
1.835	0.00239699
1.8355	0.00239833
1.836	0.0023986
1.8365	0.00239769
1.837	0.00239748
1.8375	0.00239849
1.838	0.00239726
1.8385	0.00239812
1.839	0.00239702
1.8395	0.00239828
1.84	0.00239987
1.8405	0.00239703
1.841	0.00239699
1.8415	0.00239704
1.842	0.00239657
1.8425	0.002396
1.843	0.00239789
1.8435	0.00239782
1.844	0.00239606
1.8445	0.00239583
1.845	0.00239734
1.8455	0.00239517
1.846	0.00239628
1.8465	0.00239774
1.847	0.00239653
1.8475	0.00239696
1.848	0.0023964
1.8485	0.0023963
1.849	0.00239651
1.8495	0.00239589
1.85	0.00239634
1.8505	0.00239663
1.851	0.0023966
1.8515	0.00239741
1.852	0.00239721
1.8525	0.00239696
1.853	0.00239547
1.8535	0.00239817
1.854	0.00239599
1.8545	0.00239782
1.855	0.00239656
1.8555	0.00239668
1.856	0.00239751
1.8565	0.00239536
1.857	0.00239923
1.8575	0.00239369
1.858	0.00239679
1.8585	0.00239666
1.859	0.00239626
1.8595	0.00239677
1.86	0.00239634
1.8605	0.00239512
1.861	0.00239321
1.8615	0.0023969
1.862	0.00239679
1.8625	0.00239722
1.863	0.0023973
1.8635	0.00239611
1.864	0.00239612
1.8645	0.00239725
1.865	0.00239499
1.8655	0.00239591
1.866	0.00239736
1.8665	0.00239883
1.867	0.00239669
1.8675	0.00239662
1.868	0.00239454
1.8685	0.00239755
1.869	0.00239643
1.8695	0.00239694
1.87	0.00239836
1.8705	0.00239816
1.871	0.00239708
1.8715	0.00239656
1.872	0.00239724
1.8725	0.0023965
1.873	0.00239661
1.8735	0.00239674
1.874	0.00239704
1.8745	0.00239754
1.875	0.00239779
1.8755	0.00239662
1.876	0.0023978
1.8765	0.00239621
1.877	0.0023975
1.8775	0.00239609
1.878	0.00239658
1.8785	0.00239658
1.879	0.00239668
1.8795	0.00239603
1.88	0.00239688
1.8805	0.00239625
1.881	0.00239684
1.8815	0.00239571
1.882	0.00239612
1.8825	0.00239788
1.883	0.0023978
1.8835	0.00239687
1.884	0.00239625
1.8845	0.00239769
1.885	0.00239617
1.8855	0.00239797
1.886	0.00239831
1.8865	0.00239801
1.887	0.00239665
1.8875	0.00239846
1.888	0.00239594
1.8885	0.0023966
1.889	0.00239641
1.8895	0.00239637
1.89	0.00239732
1.8905	0.00239586
1.891	0.00239945
1.8915	0.00239719
1.892	0.00239624
1.8925	0.00239562
1.893	0.00239716
1.8935	0.00239603
1.894	0.00239591
1.8945	0.00239704
1.895	0.00239732
1.8955	0.00239743
1.896	0.00239838
1.8965	0.00239514
1.897	0.00239656
1.8975	0.00239658
1.898	0.00239509
1.8985	0.00239587
1.899	0.00239617
1.8995	0.0023978
1.9	0.00239825
1.9005	0.00239595
1.901	0.00239747
1.9015	0.00239822
1.902	0.0023985
1.9025	0.00239922
1.903	0.00239674
1.9035	0.00239706
1.904	0.00239737
1.9045	0.0023966
1.905	0.00239835
1.9055	0.00239684
1.906	0.00239795
1.9065	0.00239833
1.907	0.00239523
1.9075	0.00239903
1.908	0.00239771
1.9085	0.00239679
1.909	0.00239567
1.9095	0.00239701
1.91	0.00239535
1.9105	0.00239561
1.911	0.00239701
1.9115	0.00239586
1.912	0.00239746
1.9125	0.00239698
1.913	0.00239679
1.9135	0.0023963
1.914	0.00239636
1.9145	0.00239656
1.915	0.0023968
1.9155	0.0023962
1.916	0.00239662
1.9165	0.00239764
1.917	0.00239543
1.9175	0.00239546
1.918	0.00239729
1.9185	0.00239787
1.919	0.002396
1.9195	0.00239788
1.92	0.00239676
1.9205	0.00239653
1.921	0.00239723
1.9215	0.00239906
1.922	0.00239854
1.9225	0.00239739
1.923	0.00239678
1.9235	0.00239687
1.924	0.00239707
1.9245	0.00239649
1.925	0.00239698
1.9255	0.00239658
1.926	0.00239625
1.9265	0.00239719
1.927	0.00239766
1.9275	0.00239695
1.928	0.00239781
1.9285	0.00239594
1.929	0.00239674
1.9295	0.00239701
1.93	0.00239738
1.9305	0.00239749
1.931	0.00239842
1.9315	0.00239627
1.932	0.00239478
1.9325	0.00239631
1.933	0.00239762
1.9335	0.00239627
1.934	0.00239797
1.9345	0.00239695
1.935	0.00239755
1.9355	0.00239616
1.936	0.00239452
1.9365	0.00239742
1.937	0.00239923
1.9375	0.00239785
1.938	0.00239638
1.9385	0.00239723
1.939	0.00239827
1.9395	0.00239733
1.94	0.00239687
1.9405	0.0023984
1.941	0.0023991
1.9415	0.00239639
1.942	0.002396
1.9425	0.00239816
1.943	0.00239571
1.9435	0.00239767
1.944	0.00239662
1.9445	0.00239393
1.945	0.0023962
1.9455	0.00239855
1.946	0.00239661
1.9465	0.00239608
1.947	0.00239716
1.9475	0.0023951
1.948	0.00239547
1.9485	0.00239716
1.949	0.00239699
1.9495	0.00239548
1.95	0.00239835
1.9505	0.00239572
1.951	0.00239669
1.9515	0.00239831
1.952	0.00239555
1.9525	0.00239543
1.953	0.00239771
1.9535	0.00239639
1.954	0.00239832
1.9545	0.00239729
1.955	0.00239791
1.9555	0.00239691
1.956	0.00239637
1.9565	0.00239771
1.957	0.00239741
1.9575	0.00239667
1.958	0.00239702
1.9585	0.00239752
1.959	0.00239982
1.9595	0.00239552
1.96	0.00239659
1.9605	0.00239601
1.961	0.00239469
1.9615	0.00239489
1.962	0.00239738
1.9625	0.00239677
1.963	0.00239519
1.9635	0.00239744
1.964	0.00239715
1.9645	0.00239473
1.965	0.00239526
1.9655	0.00239777
1.966	0.00239631
1.9665	0.00239917
1.967	0.0023973
1.9675	0.00239593
1.968	0.00239667
1.9685	0.00239784
1.969	0.00239795
1.9695	0.00239748
1.97	0.00239747
1.9705	0.00239764
1.971	0.00239594
1.9715	0.00239782
1.972	0.00239803
1.9725	0.00239759
1.973	0.00239603
1.9735	0.0023972
1.974	0.00239574
1.9745	0.00239715
1.975	0.00239679
1.9755	0.00239739
1.976	0.00239693
1.9765	0.00239585
1.977	0.00239647
1.9775	0.0023963
1.978	0.00239738
1.9785	0.00239473
1.979	0.00239548
1.9795	0.00239792
1.98	0.00239676
1.9805	0.00239619
1.981	0.00239678
1.9815	0.00239605
1.982	0.00239725
1.9825	0.00239672
1.983	0.00239566
1.9835	0.00239711
1.984	0.00239791
1.9845	0.0023967
1.985	0.00239757
1.9855	0.00239628
1.986	0.00239699
1.9865	0.00239671
1.987	0.00239846
1.9875	0.0023981
1.988	0.00239832
1.9885	0.00239695
1.989	0.0023985
1.9895	0.00239481
1.99	0.00239822
1.9905	0.00239706
1.991	0.0023986
1.9915	0.00239823
1.992	0.00239508
1.9925	0.00239689
1.993	0.00239589
1.9935	0.00239612
1.994	0.00239692
1.9945	0.00239649
1.995	0.00239686
1.9955	0.00239669
1.996	0.00239597
1.9965	0.00239601
1.997	0.00239539
