Time - Strain	Amplitude - Strain
1.3315	0.0025845
1.332	0.00258289
1.3325	0.00258428
1.333	0.00258226
1.3335	0.00258309
1.334	0.00258372
1.3345	0.00258356
1.335	0.00258332
1.3355	0.00258215
1.336	0.00258424
1.3365	0.00258294
1.337	0.00258517
1.3375	0.00258322
1.338	0.00258343
1.3385	0.00258204
1.339	0.00258274
1.3395	0.00258407
1.34	0.00258487
1.3405	0.00258373
1.341	0.00258335
1.3415	0.00258258
1.342	0.00258339
1.3425	0.00258439
1.343	0.00258257
1.3435	0.00258282
1.344	0.00258209
1.3445	0.00258395
1.345	0.00258224
1.3455	0.00258135
1.346	0.0025824
1.3465	0.00258113
1.347	0.00258202
1.3475	0.00258178
1.348	0.00257987
1.3485	0.00258338
1.349	0.00258181
1.3495	0.00258167
1.35	0.00258113
1.3505	0.00258194
1.351	0.00258173
1.3515	0.00258058
1.352	0.00258251
1.3525	0.002581
1.353	0.00258188
1.3535	0.00258224
1.354	0.00258193
1.3545	0.00258146
1.355	0.00258084
1.3555	0.00257938
1.356	0.00258149
1.3565	0.00258128
1.357	0.00257964
1.3575	0.0025814
1.358	0.0025815
1.3585	0.0025822
1.359	0.00258146
1.3595	0.00258259
1.36	0.0025796
1.3605	0.00258153
1.361	0.0025809
1.3615	0.00258154
1.362	0.00258026
1.3625	0.00258194
1.363	0.00258009
1.3635	0.00258099
1.364	0.00258141
1.3645	0.00258001
1.365	0.00258026
1.3655	0.00258019
1.366	0.00258274
1.3665	0.00257964
1.367	0.00258076
1.3675	0.00258191
1.368	0.00257985
1.3685	0.00258003
1.369	0.00258027
1.3695	0.00257962
1.37	0.00258036
1.3705	0.00258055
1.371	0.00258059
1.3715	0.00258094
1.372	0.00258025
1.3725	0.00257964
1.373	0.00258039
1.3735	0.00258152
1.374	0.00258112
1.3745	0.00258123
1.375	0.00258099
1.3755	0.00258275
1.376	0.00258167
1.3765	0.00258167
1.377	0.00258104
1.3775	0.0025822
1.378	0.00258352
1.3785	0.00258061
1.379	0.00258137
1.3795	0.00258227
1.38	0.00258138
1.3805	0.0025818
1.381	0.00258141
1.3815	0.002581
1.382	0.00258047
1.3825	0.00258221
1.383	0.00257956
1.3835	0.00258132
1.384	0.00258035
1.3845	0.0025815
1.385	0.00257906
1.3855	0.00258056
1.386	0.00258061
1.3865	0.0025816
1.387	0.00257963
1.3875	0.00258233
1.388	0.00258088
1.3885	0.0025817
1.389	0.00258316
1.3895	0.00258113
1.39	0.00258258
1.3905	0.00258356
1.391	0.00258346
1.3915	0.00258089
1.392	0.00258145
1.3925	0.00258195
1.393	0.00258297
1.3935	0.00258056
1.394	0.00258336
1.3945	0.00258372
1.395	0.00258418
1.3955	0.00258248
1.396	0.00258245
1.3965	0.00258272
1.397	0.00258152
1.3975	0.00258321
1.398	0.00258302
1.3985	0.00258362
1.399	0.00258297
1.3995	0.00258348
1.4	0.00258453
1.4005	0.00258319
1.401	0.0025828
1.4015	0.00258176
1.402	0.00258341
1.4025	0.00258381
1.403	0.00258219
1.4035	0.0025818
1.404	0.0025819
1.4045	0.00258351
1.405	0.00258391
1.4055	0.00258272
1.406	0.00258451
1.4065	0.00258436
1.407	0.00258498
1.4075	0.00258235
1.408	0.00258362
1.4085	0.00258332
1.409	0.00258615
1.4095	0.00258517
1.41	0.00258455
1.4105	0.00258436
1.411	0.00258549
1.4115	0.00258334
1.412	0.00258301
1.4125	0.00258499
1.413	0.00258547
1.4135	0.00258392
1.414	0.002585
1.4145	0.00258504
1.415	0.00258368
1.4155	0.00258471
1.416	0.00258296
1.4165	0.00258456
1.417	0.0025839
1.4175	0.00258324
1.418	0.00258418
1.4185	0.00258344
1.419	0.00258472
1.4195	0.00258268
1.42	0.00258336
1.4205	0.0025841
1.421	0.00258424
1.4215	0.00258437
1.422	0.00258482
1.4225	0.00258347
1.423	0.00258541
1.4235	0.00258536
1.424	0.00258308
1.4245	0.00258493
1.425	0.00258343
1.4255	0.00258422
1.426	0.00258481
1.4265	0.00258553
1.427	0.00258551
1.4275	0.00258367
1.428	0.00258454
1.4285	0.00258428
1.429	0.00258483
1.4295	0.00258354
1.43	0.00258365
1.4305	0.00258392
1.431	0.0025846
1.4315	0.002583
1.432	0.00258114
1.4325	0.00258437
1.433	0.00258621
1.4335	0.00258247
1.434	0.00258279
1.4345	0.00258359
1.435	0.00258237
1.4355	0.00258483
1.436	0.00258216
1.4365	0.00258262
1.437	0.00258415
1.4375	0.00258562
1.438	0.00258392
1.4385	0.00258451
1.439	0.00258354
1.4395	0.00258431
1.44	0.00258478
1.4405	0.00258332
1.441	0.00258234
1.4415	0.00258209
1.442	0.00258352
1.4425	0.00258435
1.443	0.00258653
1.4435	0.00258287
1.444	0.00258253
1.4445	0.00258233
1.445	0.00258292
1.4455	0.00258413
1.446	0.00258219
1.4465	0.00258151
1.447	0.00258124
1.4475	0.00258339
1.448	0.00258377
1.4485	0.00258263
1.449	0.00258315
1.4495	0.00258266
1.45	0.00258313
1.4505	0.00258079
1.451	0.00258215
1.4515	0.00258041
1.452	0.00258025
1.4525	0.00258128
1.453	0.00258145
1.4535	0.00258121
1.454	0.00258158
1.4545	0.00258146
1.455	0.00258152
1.4555	0.00258189
1.456	0.00257937
1.4565	0.00258184
1.457	0.00258139
1.4575	0.00257933
1.458	0.00258118
1.4585	0.0025796
1.459	0.00258131
1.4595	0.00258294
1.46	0.00258102
1.4605	0.00258088
1.461	0.00258275
1.4615	0.00258166
1.462	0.00258036
1.4625	0.00258206
1.463	0.00258251
1.4635	0.00257983
1.464	0.00258091
1.4645	0.00258003
1.465	0.00258181
1.4655	0.0025807
1.466	0.00257958
1.4665	0.00258049
1.467	0.00258037
1.4675	0.00258139
1.468	0.00258022
1.4685	0.00258103
1.469	0.00258108
1.4695	0.00258112
1.47	0.00258129
1.4705	0.00258025
1.471	0.00257993
1.4715	0.00258169
1.472	0.00258075
1.4725	0.00258023
1.473	0.00258149
1.4735	0.00258158
1.474	0.00258109
1.4745	0.00257958
1.475	0.00257952
1.4755	0.00258081
1.476	0.00258091
1.4765	0.00258172
1.477	0.00258065
1.4775	0.00258297
1.478	0.00258002
1.4785	0.00257922
1.479	0.00258119
1.4795	0.00258061
1.48	0.00258025
1.4805	0.00258097
1.481	0.00258047
1.4815	0.00258151
1.482	0.0025807
1.4825	0.00258221
1.483	0.00258087
1.4835	0.00258174
1.484	0.00258227
1.4845	0.00257952
1.485	0.0025802
1.4855	0.0025805
1.486	0.00258187
1.4865	0.00257947
1.487	0.00257988
1.4875	0.00257916
1.488	0.00258104
1.4885	0.00258049
1.489	0.00258236
1.4895	0.00258083
1.49	0.00258001
1.4905	0.00258146
1.491	0.0025815
1.4915	0.00258326
1.492	0.00258224
1.4925	0.00258207
1.493	0.00258186
1.4935	0.00258254
1.494	0.00258272
1.4945	0.00258131
1.495	0.00258291
1.4955	0.00258193
1.496	0.00258306
1.4965	0.00258213
1.497	0.00258211
1.4975	0.00258328
1.498	0.00258312
1.4985	0.00258205
1.499	0.00258278
1.4995	0.0025828
1.5	0.0025828
1.5005	0.00258287
1.501	0.00258212
1.5015	0.00258161
1.502	0.00258267
1.5025	0.00258211
1.503	0.00258231
1.5035	0.00258209
1.504	0.00258186
1.5045	0.00258298
1.505	0.00258423
1.5055	0.00258315
1.506	0.00258529
1.5065	0.00258399
1.507	0.00258234
1.5075	0.0025837
1.508	0.00258266
1.5085	0.00258296
1.509	0.00258489
1.5095	0.00258308
1.51	0.00258551
1.5105	0.0025836
1.511	0.0025832
1.5115	0.00258437
1.512	0.00258395
1.5125	0.0025849
1.513	0.00258266
1.5135	0.00258513
1.514	0.00258442
1.5145	0.00258376
1.515	0.00258355
1.5155	0.00258435
1.516	0.00258336
1.5165	0.00258333
1.517	0.00258494
1.5175	0.00258292
1.518	0.00258283
1.5185	0.00258317
1.519	0.00258367
1.5195	0.00258506
1.52	0.00258329
1.5205	0.00258436
1.521	0.0025859
1.5215	0.00258405
1.522	0.0025827
1.5225	0.00258321
1.523	0.00258439
1.5235	0.00258616
1.524	0.00258489
1.5245	0.00258432
1.525	0.00258487
1.5255	0.00258245
1.526	0.00258536
1.5265	0.00258439
1.527	0.00258392
1.5275	0.00258458
1.528	0.00258453
1.5285	0.00258364
1.529	0.00258407
1.5295	0.00258418
1.53	0.00258472
1.5305	0.00258249
1.531	0.00258346
1.5315	0.00258494
1.532	0.00258424
1.5325	0.00258169
1.533	0.00258274
1.5335	0.00258431
1.534	0.00258355
1.5345	0.00258203
1.535	0.00258332
1.5355	0.00258377
1.536	0.00258359
1.5365	0.00258455
1.537	0.00258215
1.5375	0.00258289
1.538	0.00258293
1.5385	0.0025836
1.539	0.00258249
1.5395	0.0025836
1.54	0.00258319
1.5405	0.0025832
1.541	0.00258352
1.5415	0.00258317
1.542	0.00258346
1.5425	0.0025824
1.543	0.00258516
1.5435	0.00258334
1.544	0.00258141
1.5445	0.00258306
1.545	0.00258277
1.5455	0.00258482
1.546	0.00258498
1.5465	0.00258285
1.547	0.00258492
1.5475	0.00258328
1.548	0.00258108
1.5485	0.00258301
1.549	0.00258211
1.5495	0.00258226
1.55	0.00258069
1.5505	0.0025816
1.551	0.00258095
1.5515	0.00258171
1.552	0.00258247
1.5525	0.00258108
1.553	0.00258204
1.5535	0.00258117
1.554	0.00258159
1.5545	0.00258126
1.555	0.00258141
1.5555	0.0025818
1.556	0.0025815
1.5565	0.0025832
1.557	0.00258263
1.5575	0.00258178
1.558	0.00257918
1.5585	0.00258209
1.559	0.00258209
1.5595	0.00258266
1.56	0.00258281
1.5605	0.00258267
1.561	0.00258227
1.5615	0.00257985
1.562	0.00257878
1.5625	0.00258051
1.563	0.00258137
1.5635	0.00258178
1.564	0.00258197
1.5645	0.0025816
1.565	0.00258073
1.5655	0.00257955
1.566	0.00258206
1.5665	0.00258242
1.567	0.00258177
1.5675	0.00257996
1.568	0.00257987
1.5685	0.00258048
1.569	0.00258202
1.5695	0.00257997
1.57	0.00258064
1.5705	0.00257994
1.571	0.00257988
1.5715	0.00258099
1.572	0.00258209
1.5725	0.00258083
1.573	0.00258223
1.5735	0.00257966
1.574	0.00258094
1.5745	0.00258068
1.575	0.0025807
1.5755	0.00258136
1.576	0.00258081
1.5765	0.00258221
1.577	0.00258216
1.5775	0.00258163
1.578	0.0025819
1.5785	0.00258172
1.579	0.00258122
1.5795	0.00258261
1.58	0.00258012
1.5805	0.00258235
1.581	0.00257995
1.5815	0.00258026
1.582	0.00258145
1.5825	0.00258005
1.583	0.00258095
1.5835	0.0025811
1.584	0.00258072
1.5845	0.0025813
1.585	0.0025806
1.5855	0.00258167
1.586	0.00258141
1.5865	0.00257979
1.587	0.00258346
1.5875	0.00258021
1.588	0.00258189
1.5885	0.00258018
1.589	0.00257957
1.5895	0.0025823
1.59	0.00258023
1.5905	0.00258146
1.591	0.00258016
1.5915	0.00258355
1.592	0.00258217
1.5925	0.00258229
1.593	0.0025833
1.5935	0.00258324
1.594	0.00258389
1.5945	0.00258226
1.595	0.00258211
1.5955	0.00258216
1.596	0.00258475
1.5965	0.00258267
1.597	0.00258146
1.5975	0.00258335
1.598	0.00258373
1.5985	0.00258164
1.599	0.00258199
1.5995	0.0025845
1.6	0.00258267
1.6005	0.00258428
1.601	0.00258245
1.6015	0.00258299
1.602	0.002581
1.6025	0.00258452
1.603	0.00258255
1.6035	0.00258209
1.604	0.00258256
1.6045	0.00258226
1.605	0.00258499
1.6055	0.00258114
1.606	0.00258399
1.6065	0.00258248
1.607	0.00258305
1.6075	0.00258333
1.608	0.00258495
1.6085	0.00258289
1.609	0.00258426
1.6095	0.00258344
1.61	0.00258469
1.6105	0.00258415
1.611	0.00258397
1.6115	0.00258404
1.612	0.00258348
1.6125	0.00258304
1.613	0.00258446
1.6135	0.00258513
1.614	0.00258244
1.6145	0.00258382
1.615	0.00258478
1.6155	0.00258463
1.616	0.00258406
1.6165	0.00258239
1.617	0.00258267
1.6175	0.00258588
1.618	0.00258315
1.6185	0.00258227
1.619	0.00258379
1.6195	0.00258426
1.62	0.002585
1.6205	0.00258254
1.621	0.00258444
1.6215	0.00258366
1.622	0.00258286
1.6225	0.00258414
1.623	0.00258277
1.6235	0.00258294
1.624	0.00258635
1.6245	0.00258538
1.625	0.00258371
1.6255	0.00258397
1.626	0.00258289
1.6265	0.00258554
1.627	0.00258486
1.6275	0.00258529
1.628	0.0025848
1.6285	0.0025855
1.629	0.00258616
1.6295	0.00258619
1.63	0.00258365
1.6305	0.00258366
1.631	0.00258573
1.6315	0.00258489
1.632	0.00258359
1.6325	0.00258459
1.633	0.0025837
1.6335	0.00258294
1.634	0.00258563
1.6345	0.00258337
1.635	0.00258269
1.6355	0.0025833
1.636	0.00258429
1.6365	0.00258416
1.637	0.00258427
1.6375	0.00258268
1.638	0.00258307
1.6385	0.00258353
1.639	0.00258323
1.6395	0.00258406
1.64	0.00258512
1.6405	0.00258357
1.641	0.0025828
1.6415	0.00258337
1.642	0.00258456
1.6425	0.00258272
1.643	0.0025824
1.6435	0.00258465
1.644	0.00258113
1.6445	0.00258213
1.645	0.00258288
1.6455	0.00258404
1.646	0.00258455
1.6465	0.00258362
1.647	0.00258193
1.6475	0.00258345
1.648	0.00258192
1.6485	0.00258294
1.649	0.00258228
1.6495	0.00258167
1.65	0.00258074
1.6505	0.0025841
1.651	0.0025825
1.6515	0.00258059
1.652	0.0025839
1.6525	0.00258178
1.653	0.00258203
1.6535	0.00258122
1.654	0.00258171
1.6545	0.00258115
1.655	0.00258217
1.6555	0.00258109
1.656	0.00258112
1.6565	0.0025819
1.657	0.00258121
1.6575	0.00258218
1.658	0.00258275
1.6585	0.00258091
1.659	0.00258282
1.6595	0.00258263
1.66	0.00258164
1.6605	0.00258132
1.661	0.00258166
1.6615	0.00258063
1.662	0.00258067
1.6625	0.00258017
1.663	0.00258057
1.6635	0.00258148
1.664	0.00258228
1.6645	0.00258181
1.665	0.00258199
1.6655	0.00258061
1.666	0.002581
1.6665	0.00258133
1.667	0.00257921
1.6675	0.00258005
1.668	0.00257989
1.6685	0.00258
1.669	0.00258095
1.6695	0.00257998
1.67	0.00258209
1.6705	0.00258056
1.671	0.00258026
1.6715	0.00258045
1.672	0.00258075
1.6725	0.00258076
1.673	0.00257901
1.6735	0.00258148
1.674	0.00258195
1.6745	0.00258142
1.675	0.00257961
1.6755	0.002581
1.676	0.00258037
1.6765	0.00258058
1.677	0.0025803
1.6775	0.00258219
1.678	0.00257939
1.6785	0.00258023
1.679	0.00258321
1.6795	0.00258081
1.68	0.00258047
1.6805	0.0025802
1.681	0.00258109
1.6815	0.00258073
1.682	0.00258063
1.6825	0.00257899
1.683	0.00258131
1.6835	0.00258019
1.684	0.00257965
1.6845	0.00258096
1.685	0.00258081
1.6855	0.00258105
1.686	0.00258056
1.6865	0.00257965
1.687	0.00258173
1.6875	0.00258191
1.688	0.00258123
1.6885	0.00257997
1.689	0.00257895
1.6895	0.00258036
1.69	0.00258127
1.6905	0.00258082
1.691	0.00258187
1.6915	0.00258145
1.692	0.00258064
1.6925	0.0025816
1.693	0.00258283
1.6935	0.00258081
1.694	0.00258039
1.6945	0.00258201
1.695	0.00258231
1.6955	0.00258276
1.696	0.00258321
1.6965	0.00258108
1.697	0.00258133
1.6975	0.00258243
1.698	0.00258162
1.6985	0.00258158
1.699	0.00258037
1.6995	0.00258098
1.7	0.00258047
1.7005	0.00258158
1.701	0.00258274
1.7015	0.00258243
1.702	0.0025816
1.7025	0.00258244
1.703	0.00258256
1.7035	0.0025811
1.704	0.00258279
1.7045	0.00258276
1.705	0.00258308
1.7055	0.00258258
1.706	0.00258163
1.7065	0.0025823
1.707	0.00258308
1.7075	0.00258288
1.708	0.00258355
1.7085	0.00258302
1.709	0.00258453
1.7095	0.0025834
1.71	0.00258397
1.7105	0.00258356
1.711	0.00258441
1.7115	0.00258307
1.712	0.00258436
1.7125	0.0025851
1.713	0.00258284
1.7135	0.00258559
1.714	0.00258382
1.7145	0.00258357
1.715	0.00258449
1.7155	0.00258427
1.716	0.00258413
1.7165	0.00258288
1.717	0.00258419
1.7175	0.00258315
1.718	0.00258476
1.7185	0.0025831
1.719	0.00258267
1.7195	0.0025829
1.72	0.00258364
1.7205	0.00258283
1.721	0.00258338
1.7215	0.00258401
1.722	0.00258509
1.7225	0.00258313
1.723	0.00258415
1.7235	0.00258407
1.724	0.0025851
1.7245	0.00258373
1.725	0.00258472
1.7255	0.00258575
1.726	0.00258422
1.7265	0.00258364
1.727	0.00258548
1.7275	0.0025854
1.728	0.00258395
1.7285	0.00258652
1.729	0.00258524
1.7295	0.00258476
1.73	0.00258562
1.7305	0.00258353
1.731	0.00258486
1.7315	0.00258389
1.732	0.00258446
1.7325	0.00258387
1.733	0.00258316
1.7335	0.0025822
1.734	0.00258402
1.7345	0.00258342
1.735	0.00258513
1.7355	0.00258517
1.736	0.00258536
1.7365	0.00258656
1.737	0.00258343
1.7375	0.00258238
1.738	0.00258316
1.7385	0.00258342
1.739	0.00258509
1.7395	0.00258418
1.74	0.00258444
1.7405	0.00258513
1.741	0.00258459
1.7415	0.00258444
1.742	0.00258347
1.7425	0.00258318
1.743	0.00258386
1.7435	0.00258203
1.744	0.00258269
1.7445	0.00258506
1.745	0.00258296
1.7455	0.00258353
1.746	0.00258312
1.7465	0.00258254
1.747	0.00258287
1.7475	0.00258252
1.748	0.00258269
1.7485	0.00258316
1.749	0.00258314
1.7495	0.00258403
1.75	0.00258155
1.7505	0.00258236
1.751	0.00258318
1.7515	0.00258193
1.752	0.00258364
1.7525	0.00258099
1.753	0.00258008
1.7535	0.00258244
1.754	0.00258185
1.7545	0.00258081
1.755	0.00258317
1.7555	0.00258177
1.756	0.00258157
1.7565	0.00258333
1.757	0.00258075
1.7575	0.00258194
1.758	0.00258189
1.7585	0.00258198
1.759	0.00258146
1.7595	0.00258166
1.76	0.0025818
1.7605	0.00258248
1.761	0.00258218
1.7615	0.00258345
1.762	0.00258311
1.7625	0.00258214
1.763	0.00258023
1.7635	0.00258081
1.764	0.00258209
1.7645	0.00258077
1.765	0.00258109
1.7655	0.00258034
1.766	0.00258099
1.7665	0.00258069
1.767	0.0025809
1.7675	0.00258033
1.768	0.00258064
1.7685	0.00258099
1.769	0.0025816
1.7695	0.0025795
1.77	0.00258012
1.7705	0.00258101
1.771	0.00257899
1.7715	0.00258085
1.772	0.00258002
1.7725	0.0025815
1.773	0.00257918
1.7735	0.00258012
1.774	0.00257975
1.7745	0.00258156
1.775	0.00258066
1.7755	0.00258262
1.776	0.00257997
1.7765	0.00258031
1.777	0.00258221
1.7775	0.00258093
1.778	0.00258056
1.7785	0.00258053
1.779	0.00258092
1.7795	0.00258189
1.78	0.00258113
1.7805	0.00258061
1.781	0.00257997
1.7815	0.00258029
1.782	0.00258032
1.7825	0.00258315
1.783	0.00258082
1.7835	0.00258033
1.784	0.00258155
1.7845	0.00257964
1.785	0.00257986
1.7855	0.00257994
1.786	0.00257912
1.7865	0.00258092
1.787	0.00258249
1.7875	0.0025801
1.788	0.00258133
1.7885	0.00258019
1.789	0.00258082
1.7895	0.00258076
1.79	0.0025815
1.7905	0.00258217
1.791	0.00258178
1.7915	0.00258091
1.792	0.00258133
1.7925	0.00258124
1.793	0.00258381
1.7935	0.00258089
1.794	0.00258091
1.7945	0.00258186
1.795	0.00258101
1.7955	0.00258234
1.796	0.00258169
1.7965	0.00258106
1.797	0.00258028
1.7975	0.00258115
1.798	0.00258204
1.7985	0.00258168
1.799	0.00258283
1.7995	0.00258141
1.8	0.002582
1.8005	0.00258056
1.801	0.0025819
1.8015	0.00258088
1.802	0.00258132
1.8025	0.00258369
1.803	0.00258381
1.8035	0.002583
1.804	0.00258224
1.8045	0.00258205
1.805	0.00258476
1.8055	0.0025814
1.806	0.00258135
1.8065	0.0025818
1.807	0.00258158
1.8075	0.00258321
1.808	0.00258355
1.8085	0.00258327
1.809	0.00258431
1.8095	0.00258288
1.81	0.00258231
1.8105	0.00258313
1.811	0.00258498
1.8115	0.0025851
1.812	0.00258317
1.8125	0.00258375
1.813	0.00258284
1.8135	0.0025812
1.814	0.00258436
1.8145	0.00258429
1.815	0.00258423
1.8155	0.00258435
1.816	0.00258279
1.8165	0.00258248
1.817	0.00258372
1.8175	0.0025848
1.818	0.00258343
1.8185	0.00258358
1.819	0.00258536
1.8195	0.00258384
1.82	0.00258256
1.8205	0.00258487
1.821	0.00258355
1.8215	0.00258373
1.822	0.00258326
1.8225	0.00258561
1.823	0.00258325
1.8235	0.00258456
1.824	0.00258428
1.8245	0.00258633
1.825	0.00258352
1.8255	0.0025836
1.826	0.0025862
1.8265	0.00258624
1.827	0.00258458
1.8275	0.00258356
1.828	0.00258337
1.8285	0.00258479
1.829	0.00258631
1.8295	0.00258386
1.83	0.00258393
1.8305	0.00258311
1.831	0.0025858
1.8315	0.0025853
1.832	0.00258572
1.8325	0.00258631
1.833	0.00258429
1.8335	0.00258399
1.834	0.00258393
1.8345	0.00258579
1.835	0.00258399
1.8355	0.00258366
1.836	0.00258522
1.8365	0.00258464
1.837	0.00258373
1.8375	0.00258367
1.838	0.00258415
1.8385	0.00258406
1.839	0.00258374
1.8395	0.00258479
1.84	0.00258361
1.8405	0.00258323
1.841	0.00258259
1.8415	0.0025845
1.842	0.00258573
1.8425	0.00258465
1.843	0.002585
1.8435	0.00258614
1.844	0.00258431
1.8445	0.00258399
1.845	0.0025842
1.8455	0.00258467
1.846	0.0025829
1.8465	0.00258378
1.847	0.00258346
1.8475	0.00258122
1.848	0.00258415
1.8485	0.00258278
1.849	0.00258479
1.8495	0.00258311
1.85	0.00258244
1.8505	0.00258358
1.851	0.00258059
1.8515	0.00258341
1.852	0.00258357
1.8525	0.00258273
1.853	0.0025826
1.8535	0.00258362
1.854	0.00258212
1.8545	0.00258257
1.855	0.00258147
1.8555	0.00258166
1.856	0.0025819
1.8565	0.00258329
1.857	0.00258229
1.8575	0.00258153
1.858	0.0025819
1.8585	0.00258246
1.859	0.00258021
1.8595	0.00258235
1.86	0.00258242
1.8605	0.00258188
1.861	0.00257979
1.8615	0.00258134
1.862	0.00258238
1.8625	0.00258108
1.863	0.00258077
1.8635	0.00258006
1.864	0.00258121
1.8645	0.00258147
1.865	0.0025817
1.8655	0.0025808
1.866	0.00258118
1.8665	0.00258108
1.867	0.00258076
1.8675	0.00258014
1.868	0.00258126
1.8685	0.00257957
1.869	0.00258217
1.8695	0.00258044
1.87	0.00257876
1.8705	0.00258157
1.871	0.00258172
1.8715	0.00258238
1.872	0.00257891
1.8725	0.00258094
1.873	0.00258042
1.8735	0.00258054
1.874	0.00258051
1.8745	0.00258005
1.875	0.00257906
1.8755	0.00258212
1.876	0.00258001
1.8765	0.00258074
1.877	0.0025801
1.8775	0.00258178
1.878	0.00258066
1.8785	0.00258005
1.879	0.00257914
1.8795	0.00257909
1.88	0.00258163
1.8805	0.00258169
1.881	0.00258124
1.8815	0.00258023
1.882	0.00258125
1.8825	0.00257941
1.883	0.00258081
1.8835	0.00257998
1.884	0.00257969
1.8845	0.00258172
1.885	0.00258011
1.8855	0.0025816
1.886	0.00257994
1.8865	0.00258133
1.887	0.00258034
1.8875	0.00258028
1.888	0.00257962
1.8885	0.00257987
1.889	0.00258014
1.8895	0.00258082
1.89	0.0025809
1.8905	0.00257961
1.891	0.00258157
1.8915	0.00258055
1.892	0.00258198
1.8925	0.00258073
1.893	0.00258113
1.8935	0.00258331
1.894	0.00258058
1.8945	0.00258042
1.895	0.00258222
1.8955	0.00258312
1.896	0.00258024
1.8965	0.00258178
1.897	0.00258132
1.8975	0.00258038
1.898	0.00258166
1.8985	0.00258278
1.899	0.00258183
1.8995	0.00258068
1.9	0.0025804
1.9005	0.00258142
1.901	0.00258148
1.9015	0.00258181
1.902	0.0025829
1.9025	0.00258112
1.903	0.0025815
1.9035	0.00258276
1.904	0.00258037
1.9045	0.00258285
1.905	0.00258055
1.9055	0.00258186
1.906	0.00258421
1.9065	0.00258142
1.907	0.0025822
1.9075	0.00258267
1.908	0.00258079
1.9085	0.00258279
1.909	0.0025827
1.9095	0.0025835
1.91	0.00258278
1.9105	0.00258348
1.911	0.00258082
1.9115	0.00258287
1.912	0.00258245
1.9125	0.00258235
1.913	0.00258426
1.9135	0.00258422
1.914	0.00258429
1.9145	0.00258401
1.915	0.00258352
1.9155	0.00258296
1.916	0.00258318
1.9165	0.00258511
1.917	0.00258568
1.9175	0.00258225
1.918	0.0025833
1.9185	0.00258207
1.919	0.00258266
1.9195	0.00258285
1.92	0.00258297
1.9205	0.00258367
1.921	0.00258429
1.9215	0.00258285
1.922	0.00258275
1.9225	0.00258549
1.923	0.00258385
1.9235	0.00258485
1.924	0.00258182
1.9245	0.00258487
1.925	0.00258499
1.9255	0.00258486
1.926	0.0025854
1.9265	0.00258441
1.927	0.00258503
1.9275	0.00258619
1.928	0.00258555
1.9285	0.00258542
1.929	0.0025859
1.9295	0.00258347
1.93	0.00258517
1.9305	0.00258338
1.931	0.00258235
1.9315	0.00258342
1.932	0.00258436
1.9325	0.00258381
1.933	0.00258274
1.9335	0.00258341
1.934	0.00258441
1.9345	0.0025826
1.935	0.00258509
1.9355	0.00258481
1.936	0.00258384
1.9365	0.0025855
1.937	0.00258339
1.9375	0.00258384
1.938	0.00258513
1.9385	0.00258455
1.939	0.00258386
1.9395	0.00258348
1.94	0.00258374
1.9405	0.00258228
1.941	0.00258534
1.9415	0.00258474
1.942	0.00258408
1.9425	0.00258541
1.943	0.00258493
1.9435	0.00258326
1.944	0.00258593
1.9445	0.00258514
1.945	0.00258401
1.9455	0.00258481
1.946	0.00258288
1.9465	0.00258418
1.947	0.00258525
1.9475	0.00258276
1.948	0.00258353
1.9485	0.00258285
1.949	0.00258414
1.9495	0.0025833
1.95	0.00258283
1.9505	0.00258319
1.951	0.00258285
1.9515	0.00258258
1.952	0.00258301
1.9525	0.00258232
1.953	0.00258189
1.9535	0.00258195
1.954	0.00258163
1.9545	0.00258199
1.955	0.00258296
1.9555	0.00258331
1.956	0.00258217
1.9565	0.00258391
1.957	0.00258172
1.9575	0.00258209
1.958	0.00258256
1.9585	0.00258319
1.959	0.00258317
1.9595	0.00258359
1.96	0.00258263
1.9605	0.00258419
1.961	0.00258157
1.9615	0.00258263
1.962	0.00258183
1.9625	0.00258247
1.963	0.00258316
1.9635	0.00258223
1.964	0.00258132
1.9645	0.00258115
1.965	0.00258248
1.9655	0.00258255
1.966	0.00258288
1.9665	0.00258054
1.967	0.00258144
1.9675	0.00258076
1.968	0.00258097
1.9685	0.00258073
1.969	0.0025804
1.9695	0.0025802
1.97	0.00257984
1.9705	0.00258115
1.971	0.00258091
1.9715	0.00257922
1.972	0.00258051
1.9725	0.0025795
1.973	0.00257885
1.9735	0.00258085
1.974	0.00258019
1.9745	0.00258032
1.975	0.00258061
1.9755	0.00258083
1.976	0.00258082
1.9765	0.00257943
1.977	0.00258008
1.9775	0.00258135
1.978	0.00258145
1.9785	0.00257993
1.979	0.00258166
1.9795	0.00258239
1.98	0.00258149
1.9805	0.00258124
1.981	0.00258005
1.9815	0.00257812
1.982	0.00258175
1.9825	0.00258055
1.983	0.00258077
1.9835	0.00257879
1.984	0.00258067
1.9845	0.00258122
1.985	0.00258019
1.9855	0.00258055
1.986	0.00258154
1.9865	0.00258068
1.987	0.00258239
1.9875	0.00258005
1.988	0.00257892
1.9885	0.00258172
1.989	0.00257898
1.9895	0.00258086
1.99	0.00258149
1.9905	0.00257969
1.991	0.00258087
1.9915	0.00258187
1.992	0.00258028
1.9925	0.00257984
1.993	0.00258122
1.9935	0.00258047
1.994	0.00258194
1.9945	0.00258012
1.995	0.00258019
1.9955	0.00258096
1.996	0.00258171
1.9965	0.00258266
1.997	0.00258166
