Time - Strain	Amplitude - Strain
1.332	0.00239921
1.3325	0.00239851
1.333	0.00239716
1.3335	0.00239756
1.334	0.00239922
1.3345	0.0023976
1.335	0.00239794
1.3355	0.00239712
1.336	0.00239689
1.3365	0.0023998
1.337	0.00239741
1.3375	0.00239927
1.338	0.0023973
1.3385	0.00239733
1.339	0.00239707
1.3395	0.00239809
1.34	0.00239804
1.3405	0.00239823
1.341	0.00239622
1.3415	0.00239775
1.342	0.00239876
1.3425	0.00239834
1.343	0.00239742
1.3435	0.00239919
1.344	0.00239975
1.3445	0.00239748
1.345	0.00239874
1.3455	0.0023978
1.346	0.00239901
1.3465	0.00239963
1.347	0.00239795
1.3475	0.0023974
1.348	0.00239799
1.3485	0.00239937
1.349	0.00239796
1.3495	0.00239806
1.35	0.00239891
1.3505	0.00239807
1.351	0.002401
1.3515	0.0023984
1.352	0.00239861
1.3525	0.00239804
1.353	0.00239789
1.3535	0.00239884
1.354	0.00239995
1.3545	0.00239728
1.355	0.00239891
1.3555	0.00239861
1.356	0.00239763
1.3565	0.00239913
1.357	0.00239984
1.3575	0.00239927
1.358	0.00239939
1.3585	0.00239879
1.359	0.00239744
1.3595	0.00239796
1.36	0.00239928
1.3605	0.00239859
1.361	0.00239855
1.3615	0.00240014
1.362	0.00239737
1.3625	0.00239751
1.363	0.0024006
1.3635	0.00239858
1.364	0.00239862
1.3645	0.00239826
1.365	0.00239914
1.3655	0.00239926
1.366	0.00239891
1.3665	0.00239813
1.367	0.00239863
1.3675	0.00239924
1.368	0.00239781
1.3685	0.00239768
1.369	0.00239781
1.3695	0.00239747
1.37	0.00239814
1.3705	0.00239795
1.371	0.00239786
1.3715	0.00239765
1.372	0.00239729
1.3725	0.00239802
1.373	0.00239774
1.3735	0.00239926
1.374	0.00239613
1.3745	0.00239843
1.375	0.00239761
1.3755	0.00239867
1.376	0.00239742
1.3765	0.00240001
1.377	0.00239829
1.3775	0.00239708
1.378	0.00239738
1.3785	0.0023982
1.379	0.00239762
1.3795	0.00239899
1.38	0.00239819
1.3805	0.00239972
1.381	0.00240062
1.3815	0.00239915
1.382	0.00239771
1.3825	0.00239767
1.383	0.00239917
1.3835	0.0023968
1.384	0.00240063
1.3845	0.00239958
1.385	0.00239885
1.3855	0.00239851
1.386	0.00239714
1.3865	0.00239789
1.387	0.00239831
1.3875	0.00239976
1.388	0.00239806
1.3885	0.00239732
1.389	0.00239812
1.3895	0.00239838
1.39	0.00239811
1.3905	0.00239901
1.391	0.0023969
1.3915	0.00239728
1.392	0.00239776
1.3925	0.00239679
1.393	0.00239762
1.3935	0.00239859
1.394	0.00239864
1.3945	0.00239966
1.395	0.00239841
1.3955	0.00239758
1.396	0.00239995
1.3965	0.00239847
1.397	0.00239887
1.3975	0.00239757
1.398	0.00239966
1.3985	0.00239934
1.399	0.0023987
1.3995	0.00239795
1.4	0.00239804
1.4005	0.00239809
1.401	0.00239875
1.4015	0.0023992
1.402	0.00239944
1.4025	0.00239883
1.403	0.00239881
1.4035	0.00239752
1.404	0.00239849
1.4045	0.00239913
1.405	0.00239769
1.4055	0.00239954
1.406	0.00239716
1.4065	0.00239719
1.407	0.00239728
1.4075	0.00239684
1.408	0.00239907
1.4085	0.00239814
1.409	0.00239836
1.4095	0.00239869
1.41	0.00239884
1.4105	0.00239933
1.411	0.00239789
1.4115	0.002397
1.412	0.00239749
1.4125	0.00239723
1.413	0.00239948
1.4135	0.00239908
1.414	0.0023987
1.4145	0.00239747
1.415	0.00239785
1.4155	0.00239905
1.416	0.00239773
1.4165	0.00239814
1.417	0.00239859
1.4175	0.00239628
1.418	0.00240013
1.4185	0.0023967
1.419	0.00239998
1.4195	0.00239951
1.42	0.00239802
1.4205	0.00239984
1.421	0.00239861
1.4215	0.00239798
1.422	0.00239732
1.4225	0.00239714
1.423	0.0023975
1.4235	0.00239807
1.424	0.00239861
1.4245	0.0023986
1.425	0.00239915
1.4255	0.00240022
1.426	0.00240014
1.4265	0.00239837
1.427	0.00239918
1.4275	0.00239676
1.428	0.00239733
1.4285	0.00239878
1.429	0.00239841
1.4295	0.00240008
1.43	0.00239778
1.4305	0.00239972
1.431	0.00239794
1.4315	0.00239985
1.432	0.00239849
1.4325	0.00239896
1.433	0.00240025
1.4335	0.00239838
1.434	0.00239849
1.4345	0.00239808
1.435	0.00240083
1.4355	0.00239997
1.436	0.00239877
1.4365	0.00239886
1.437	0.00239765
1.4375	0.00239693
1.438	0.00239729
1.4385	0.00239736
1.439	0.00239883
1.4395	0.00239868
1.44	0.00239748
1.4405	0.00239879
1.441	0.00239874
1.4415	0.00239815
1.442	0.00239894
1.4425	0.00239813
1.443	0.002398
1.4435	0.00240012
1.444	0.00239823
1.4445	0.00239941
1.445	0.00239941
1.4455	0.00239789
1.446	0.00240006
1.4465	0.00239917
1.447	0.00240006
1.4475	0.00239937
1.448	0.00239852
1.4485	0.00239874
1.449	0.00239708
1.4495	0.00239812
1.45	0.00239822
1.4505	0.00239882
1.451	0.00239905
1.4515	0.0023976
1.452	0.00239893
1.4525	0.0023972
1.453	0.00239756
1.4535	0.00239874
1.454	0.00239771
1.4545	0.00239675
1.455	0.00239873
1.4555	0.00239853
1.456	0.00239736
1.4565	0.00239694
1.457	0.00240011
1.4575	0.00239765
1.458	0.00239886
1.4585	0.00239924
1.459	0.00239837
1.4595	0.00239874
1.46	0.00239819
1.4605	0.0023984
1.461	0.00239982
1.4615	0.00239737
1.462	0.00240041
1.4625	0.00239942
1.463	0.00239968
1.4635	0.00239846
1.464	0.00239933
1.4645	0.00239823
1.465	0.0023993
1.4655	0.00239737
1.466	0.00239802
1.4665	0.00239939
1.467	0.00239735
1.4675	0.00239842
1.468	0.00239844
1.4685	0.0023995
1.469	0.00239908
1.4695	0.00239854
1.47	0.00239921
1.4705	0.00239789
1.471	0.00239787
1.4715	0.00239621
1.472	0.0023975
1.4725	0.00239829
1.473	0.00239828
1.4735	0.00239708
1.474	0.00239716
1.4745	0.00239944
1.475	0.00239742
1.4755	0.00239789
1.476	0.00239867
1.4765	0.00239753
1.477	0.00239984
1.4775	0.00239846
1.478	0.00239731
1.4785	0.00239821
1.479	0.00239861
1.4795	0.0024005
1.48	0.00240002
1.4805	0.0023974
1.481	0.00239936
1.4815	0.00239681
1.482	0.00239776
1.4825	0.00239881
1.483	0.00239688
1.4835	0.00239884
1.484	0.00239881
1.4845	0.00239964
1.485	0.00239762
1.4855	0.00239848
1.486	0.00239894
1.4865	0.00239645
1.487	0.00239778
1.4875	0.00239955
1.488	0.00239933
1.4885	0.00239824
1.489	0.0023987
1.4895	0.00239837
1.49	0.00239836
1.4905	0.00239949
1.491	0.00239823
1.4915	0.00239881
1.492	0.00239807
1.4925	0.0023977
1.493	0.00239913
1.4935	0.00239811
1.494	0.00239851
1.4945	0.00240081
1.495	0.00239936
1.4955	0.00239962
1.496	0.00239953
1.4965	0.00239975
1.497	0.00239913
1.4975	0.00239718
1.498	0.00239915
1.4985	0.00239966
1.499	0.00239961
1.4995	0.00239892
1.5	0.00239928
1.5005	0.00239811
1.501	0.00239849
1.5015	0.00239953
1.502	0.00239801
1.5025	0.00239765
1.503	0.00239643
1.5035	0.00239735
1.504	0.00239812
1.5045	0.0023975
1.505	0.00239744
1.5055	0.00239659
1.506	0.0023965
1.5065	0.00239741
1.507	0.00239933
1.5075	0.00239701
1.508	0.00239942
1.5085	0.00239833
1.509	0.00239802
1.5095	0.00239939
1.51	0.00239678
1.5105	0.00239671
1.511	0.00239893
1.5115	0.00239915
1.512	0.00239793
1.5125	0.00240017
1.513	0.00239882
1.5135	0.00239907
1.514	0.00239939
1.5145	0.00239766
1.515	0.00239869
1.5155	0.00239987
1.516	0.00239833
1.5165	0.00239894
1.517	0.00239735
1.5175	0.00239858
1.518	0.00239965
1.5185	0.00239924
1.519	0.00239747
1.5195	0.0023991
1.52	0.00239985
1.5205	0.00239716
1.521	0.00239734
1.5215	0.00239937
1.522	0.0023985
1.5225	0.00239739
1.523	0.00239874
1.5235	0.00239895
1.524	0.0024
1.5245	0.00239706
1.525	0.00239891
1.5255	0.00239913
1.526	0.00239773
1.5265	0.0023984
1.527	0.00239909
1.5275	0.00239899
1.528	0.00239798
1.5285	0.002399
1.529	0.00239835
1.5295	0.00239989
1.53	0.00239859
1.5305	0.00239851
1.531	0.00239846
1.5315	0.00239892
1.532	0.00239984
1.5325	0.00239904
1.533	0.00239831
1.5335	0.00239933
1.534	0.00239791
1.5345	0.00239987
1.535	0.00239795
1.5355	0.00239946
1.536	0.00239901
1.5365	0.00239911
1.537	0.00239941
1.5375	0.00239868
1.538	0.00239813
1.5385	0.0023977
1.539	0.0023971
1.5395	0.00239833
1.54	0.00239848
1.5405	0.00239773
1.541	0.00239855
1.5415	0.0023967
1.542	0.00239849
1.5425	0.00239882
1.543	0.00239962
1.5435	0.00239865
1.544	0.00239867
1.5445	0.00239699
1.545	0.00239825
1.5455	0.00239853
1.546	0.0023987
1.5465	0.00239935
1.547	0.00239885
1.5475	0.00240017
1.548	0.00239778
1.5485	0.00239861
1.549	0.00239844
1.5495	0.00239779
1.55	0.00239714
1.5505	0.0023984
1.551	0.00239725
1.5515	0.00239787
1.552	0.00239788
1.5525	0.00239879
1.553	0.00239827
1.5535	0.00239943
1.554	0.0023985
1.5545	0.00239796
1.555	0.00239993
1.5555	0.00239727
1.556	0.0023971
1.5565	0.00239926
1.557	0.00239759
1.5575	0.00239889
1.558	0.0023965
1.5585	0.00239868
1.559	0.00239775
1.5595	0.00239744
1.56	0.00239765
1.5605	0.00239779
1.561	0.00239731
1.5615	0.0023976
1.562	0.00239705
1.5625	0.00239913
1.563	0.00239961
1.5635	0.00239743
1.564	0.00239975
1.5645	0.00239816
1.565	0.00239872
1.5655	0.00239919
1.566	0.00239747
1.5665	0.00239893
1.567	0.00239761
1.5675	0.00239862
1.568	0.00239858
1.5685	0.00239842
1.569	0.00239784
1.5695	0.00239861
1.57	0.00239837
1.5705	0.00239688
1.571	0.00239753
1.5715	0.00239622
1.572	0.00239848
1.5725	0.00239969
1.573	0.00239819
1.5735	0.00239688
1.574	0.00239712
1.5745	0.00239536
1.575	0.00239774
1.5755	0.00239765
1.576	0.00240068
1.5765	0.00239741
1.577	0.00239777
1.5775	0.00239921
1.578	0.00239881
1.5785	0.00239738
1.579	0.00239829
1.5795	0.00239959
1.58	0.00240033
1.5805	0.0023976
1.581	0.00239865
1.5815	0.00239804
1.582	0.00239946
1.5825	0.00239753
1.583	0.00239843
1.5835	0.00239911
1.584	0.00239775
1.5845	0.00239991
1.585	0.00239777
1.5855	0.00239735
1.586	0.00239928
1.5865	0.00239865
1.587	0.00239828
1.5875	0.00239693
1.588	0.0023958
1.5885	0.00239562
1.589	0.00239708
1.5895	0.00239757
1.59	0.00239589
1.5905	0.0023977
1.591	0.00239886
1.5915	0.00239769
1.592	0.00239784
1.5925	0.00239892
1.593	0.00239809
1.5935	0.00239843
1.594	0.00239826
1.5945	0.00239876
1.595	0.00239954
1.5955	0.00239907
1.596	0.00239933
1.5965	0.00239967
1.597	0.00239952
1.5975	0.00239854
1.598	0.00239869
1.5985	0.00239896
1.599	0.00239851
1.5995	0.0023989
1.6	0.00239846
1.6005	0.00239882
1.601	0.00239883
1.6015	0.0023982
1.602	0.00239825
1.6025	0.00239805
1.603	0.00239779
1.6035	0.00239732
1.604	0.00239674
1.6045	0.00239753
1.605	0.00239814
1.6055	0.00239865
1.606	0.00239685
1.6065	0.00239647
1.607	0.00239908
1.6075	0.00239696
1.608	0.00239717
1.6085	0.0023994
1.609	0.0023979
1.6095	0.00239843
1.61	0.00240038
1.6105	0.00239823
1.611	0.00239824
1.6115	0.00239675
1.612	0.00239753
1.6125	0.00239879
1.613	0.00239758
1.6135	0.00239958
1.614	0.0023977
1.6145	0.00239912
1.615	0.00239788
1.6155	0.00239794
1.616	0.00239938
1.6165	0.00239678
1.617	0.00240008
1.6175	0.00239944
1.618	0.00239972
1.6185	0.0023984
1.619	0.00239827
1.6195	0.00239859
1.62	0.00239808
1.6205	0.00239835
1.621	0.00239797
1.6215	0.00239936
1.622	0.00239751
1.6225	0.00239878
1.623	0.00239814
1.6235	0.00239761
1.624	0.00239716
1.6245	0.00239715
1.625	0.00239875
1.6255	0.0023978
1.626	0.00239813
1.6265	0.00239755
1.627	0.0023985
1.6275	0.00239789
1.628	0.00239903
1.6285	0.0023982
1.629	0.00239756
1.6295	0.00239942
1.63	0.00239818
1.6305	0.0023992
1.631	0.0023984
1.6315	0.00239864
1.632	0.00239841
1.6325	0.00239954
1.633	0.00239825
1.6335	0.00239963
1.634	0.0023984
1.6345	0.00239826
1.635	0.00239861
1.6355	0.00239671
1.636	0.00240032
1.6365	0.00239867
1.637	0.00239786
1.6375	0.00239769
1.638	0.0023979
1.6385	0.00239796
1.639	0.00239659
1.6395	0.00239828
1.64	0.00239713
1.6405	0.00239643
1.641	0.00239807
1.6415	0.00239841
1.642	0.00239762
1.6425	0.00239825
1.643	0.00239909
1.6435	0.0023983
1.644	0.0023973
1.6445	0.00239663
1.645	0.00239797
1.6455	0.00239848
1.646	0.00239895
1.6465	0.00239942
1.647	0.00239841
1.6475	0.00239934
1.648	0.00239858
1.6485	0.00239706
1.649	0.00239859
1.6495	0.00239955
1.65	0.00239823
1.6505	0.00239992
1.651	0.00239922
1.6515	0.00239681
1.652	0.00239787
1.6525	0.00239911
1.653	0.00239867
1.6535	0.00239735
1.654	0.00239892
1.6545	0.0023975
1.655	0.00239864
1.6555	0.00239801
1.656	0.0023982
1.6565	0.00239821
1.657	0.0023963
1.6575	0.00239695
1.658	0.00239918
1.6585	0.00239803
1.659	0.00239877
1.6595	0.00239844
1.66	0.00239809
1.6605	0.00239793
1.661	0.00239937
1.6615	0.00239807
1.662	0.00239902
1.6625	0.00239917
1.663	0.00239912
1.6635	0.00239819
1.664	0.00239985
1.6645	0.00239733
1.665	0.00239994
1.6655	0.0023986
1.666	0.00239872
1.6665	0.00239819
1.667	0.00239892
1.6675	0.00239846
1.668	0.00239906
1.6685	0.00239873
1.669	0.00239725
1.6695	0.00239872
1.67	0.00239796
1.6705	0.00239772
1.671	0.0023986
1.6715	0.00239772
1.672	0.00239814
1.6725	0.0024003
1.673	0.00239607
1.6735	0.00239864
1.674	0.00239939
1.6745	0.00239737
1.675	0.00239904
1.6755	0.00239971
1.676	0.00239755
1.6765	0.00239816
1.677	0.00239927
1.6775	0.00239928
1.678	0.00239935
1.6785	0.0023993
1.679	0.00239711
1.6795	0.00239873
1.68	0.00239904
1.6805	0.00239738
1.681	0.00239891
1.6815	0.00239823
1.682	0.0023982
1.6825	0.00239855
1.683	0.00239883
1.6835	0.00239692
1.684	0.00239877
1.6845	0.00239987
1.685	0.00239636
1.6855	0.00239824
1.686	0.00239697
1.6865	0.0023991
1.687	0.00239769
1.6875	0.00239669
1.688	0.00239854
1.6885	0.00239841
1.689	0.00239814
1.6895	0.00239724
1.69	0.00239794
1.6905	0.00239725
1.691	0.00239814
1.6915	0.0023979
1.692	0.00239776
1.6925	0.00239616
1.693	0.00239823
1.6935	0.00240047
1.694	0.00239777
1.6945	0.00239937
1.695	0.00239864
1.6955	0.00239851
1.696	0.00239966
1.6965	0.00239689
1.697	0.00239903
1.6975	0.00239844
1.698	0.00239788
1.6985	0.00239963
1.699	0.00239706
1.6995	0.00239867
1.7	0.00239735
1.7005	0.00239888
1.701	0.00239843
1.7015	0.00239933
1.702	0.00239909
1.7025	0.00239855
1.703	0.00239893
1.7035	0.00239855
1.704	0.00239727
1.7045	0.00239824
1.705	0.00239631
1.7055	0.00239711
1.706	0.00239646
1.7065	0.00239707
1.707	0.00239891
1.7075	0.00239782
1.708	0.00239826
1.7085	0.00239639
1.709	0.00239806
1.7095	0.00239672
1.71	0.00239842
1.7105	0.00239798
1.711	0.0023965
1.7115	0.00239923
1.712	0.00240062
1.7125	0.00239962
1.713	0.00239926
1.7135	0.00239805
1.714	0.00239964
1.7145	0.00240101
1.715	0.00239935
1.7155	0.00239771
1.716	0.00239874
1.7165	0.0023987
1.717	0.00239873
1.7175	0.00239834
1.718	0.00239848
1.7185	0.00239832
1.719	0.00239739
1.7195	0.00239831
1.72	0.00239858
1.7205	0.00239838
1.721	0.00239879
1.7215	0.00239671
1.722	0.0023972
1.7225	0.00239818
1.723	0.00239577
1.7235	0.00239775
1.724	0.00239865
1.7245	0.00239601
1.725	0.00239854
1.7255	0.00239774
1.726	0.00239837
1.7265	0.00239876
1.727	0.00239932
1.7275	0.0023977
1.728	0.00239692
1.7285	0.00239802
1.729	0.00239784
1.7295	0.00240007
1.73	0.00239795
1.7305	0.00239793
1.731	0.00239904
1.7315	0.00239751
1.732	0.00239762
1.7325	0.00239963
1.733	0.00239912
1.7335	0.0024003
1.734	0.00239931
1.7345	0.00240147
1.735	0.00239896
1.7355	0.00239752
1.736	0.00239939
1.7365	0.00239877
1.737	0.00239782
1.7375	0.00239992
1.738	0.00239686
1.7385	0.00239735
1.739	0.00239936
1.7395	0.00239813
1.74	0.00239847
1.7405	0.00239588
1.741	0.00239665
1.7415	0.00239791
1.742	0.00239705
1.7425	0.00239855
1.743	0.00239879
1.7435	0.00240023
1.744	0.00239933
1.7445	0.00240003
1.745	0.00239606
1.7455	0.00239818
1.746	0.00239703
1.7465	0.00239886
1.747	0.00239786
1.7475	0.00239841
1.748	0.00239804
1.7485	0.00239725
1.749	0.0024006
1.7495	0.00239888
1.75	0.00239932
1.7505	0.00239824
1.751	0.0023988
1.7515	0.00239953
1.752	0.0023972
1.7525	0.00239943
1.753	0.00239777
1.7535	0.00239856
1.754	0.00239723
1.7545	0.0023985
1.755	0.00239743
1.7555	0.00239877
1.756	0.00239735
1.7565	0.00239562
1.757	0.00239759
1.7575	0.00239727
1.758	0.00239768
1.7585	0.00239726
1.759	0.00239894
1.7595	0.00239692
1.76	0.00239755
1.7605	0.00239843
1.761	0.00239796
1.7615	0.00239912
1.762	0.00239862
1.7625	0.00239755
1.763	0.0023975
1.7635	0.00239991
1.764	0.00239798
1.7645	0.00239872
1.765	0.00239803
1.7655	0.00239946
1.766	0.00239842
1.7665	0.00239765
1.767	0.00239929
1.7675	0.00239983
1.768	0.00239984
1.7685	0.0023976
1.769	0.00239885
1.7695	0.00239918
1.77	0.00239918
1.7705	0.00239944
1.771	0.0023978
1.7715	0.00239599
1.772	0.00239718
1.7725	0.00239873
1.773	0.0023978
1.7735	0.00239792
1.774	0.00239735
1.7745	0.00239696
1.775	0.00239812
1.7755	0.00239759
1.776	0.00239895
1.7765	0.00239684
1.777	0.00239969
1.7775	0.00239804
1.778	0.00239752
1.7785	0.00239862
1.779	0.0023986
1.7795	0.00239932
1.78	0.00239807
1.7805	0.00239998
1.781	0.00239942
1.7815	0.00239951
1.782	0.00239921
1.7825	0.00239859
1.783	0.00240061
1.7835	0.00239789
1.784	0.0023975
1.7845	0.00239855
1.785	0.00239666
1.7855	0.00239827
1.786	0.00239892
1.7865	0.00239891
1.787	0.00239869
1.7875	0.00239868
1.788	0.00239933
1.7885	0.00239669
1.789	0.00239654
1.7895	0.00239862
1.79	0.00239741
1.7905	0.00239852
1.791	0.0023973
1.7915	0.00239868
1.792	0.00239874
1.7925	0.00239836
1.793	0.00239915
1.7935	0.00239773
1.794	0.00239684
1.7945	0.00239822
1.795	0.00239874
1.7955	0.00239833
1.796	0.002398
1.7965	0.0023991
1.797	0.0023982
1.7975	0.00239911
1.798	0.00239919
1.7985	0.00239791
1.799	0.00239903
1.7995	0.00240012
1.8	0.00239904
1.8005	0.00239742
1.801	0.0024004
1.8015	0.00239886
1.802	0.00239861
1.8025	0.00239736
1.803	0.00239806
1.8035	0.00239788
1.804	0.00239755
1.8045	0.00239777
1.805	0.00239817
1.8055	0.00239768
1.806	0.00239765
1.8065	0.0023993
1.807	0.00239756
1.8075	0.00239724
1.808	0.0023987
1.8085	0.0023989
1.809	0.00239811
1.8095	0.00239841
1.81	0.00239732
1.8105	0.00239819
1.811	0.00239844
1.8115	0.00239818
1.812	0.00239884
1.8125	0.00239774
1.813	0.00239988
1.8135	0.00240012
1.814	0.00239912
1.8145	0.00240068
1.815	0.00239999
1.8155	0.00239796
1.816	0.00239695
1.8165	0.00239873
1.817	0.00239977
1.8175	0.00239897
1.818	0.00239779
1.8185	0.00239793
1.819	0.00240021
1.8195	0.00239752
1.82	0.002398
1.8205	0.00239989
1.821	0.0023987
1.8215	0.00239873
1.822	0.00239779
1.8225	0.00239801
1.823	0.00239807
1.8235	0.00239885
1.824	0.00239738
1.8245	0.00239927
1.825	0.00239852
1.8255	0.00239822
1.826	0.00239745
1.8265	0.00239864
1.827	0.00240011
1.8275	0.00240017
1.828	0.00240064
1.8285	0.0023985
1.829	0.00239753
1.8295	0.00239874
1.83	0.00240021
1.8305	0.00239946
1.831	0.00239883
1.8315	0.00239859
1.832	0.00239772
1.8325	0.00240035
1.833	0.00239951
1.8335	0.00239773
1.834	0.00239883
1.8345	0.00239961
1.835	0.00239923
1.8355	0.00239791
1.836	0.00239923
1.8365	0.00239696
1.837	0.00239981
1.8375	0.00239801
1.838	0.00239672
1.8385	0.0023985
1.839	0.00239802
1.8395	0.00239674
1.84	0.00239828
1.8405	0.00239833
1.841	0.00239846
1.8415	0.00239888
1.842	0.00239827
1.8425	0.00239854
1.843	0.00239867
1.8435	0.00239875
1.844	0.0023994
1.8445	0.00239738
1.845	0.00239866
1.8455	0.00240025
1.846	0.00239953
1.8465	0.00239868
1.847	0.00239942
1.8475	0.00239823
1.848	0.0023979
1.8485	0.00239935
1.849	0.00239757
1.8495	0.00239775
1.85	0.00239738
1.8505	0.00239828
1.851	0.0023978
1.8515	0.00239675
1.852	0.00239892
1.8525	0.00239657
1.853	0.00239833
1.8535	0.00239882
1.854	0.0023986
1.8545	0.00239694
1.855	0.0023985
1.8555	0.00239721
1.856	0.00239706
1.8565	0.00239698
1.857	0.00239762
1.8575	0.00239626
1.858	0.00239629
1.8585	0.00239717
1.859	0.00239807
1.8595	0.00239918
1.86	0.00239779
1.8605	0.00240101
1.861	0.00239895
1.8615	0.00239883
1.862	0.00239875
1.8625	0.00239756
1.863	0.00239792
1.8635	0.00239905
1.864	0.0023999
1.8645	0.00239968
1.865	0.00239901
1.8655	0.00239865
1.866	0.00239874
1.8665	0.0023977
1.867	0.00239864
1.8675	0.00239696
1.868	0.00239856
1.8685	0.00239836
1.869	0.00239892
1.8695	0.00239838
1.87	0.00239896
1.8705	0.00239881
1.871	0.00239877
1.8715	0.00239883
1.872	0.00239795
1.8725	0.002398
1.873	0.00239711
1.8735	0.0023995
1.874	0.00239787
1.8745	0.00239807
1.875	0.00239834
1.8755	0.00239793
1.876	0.00239926
1.8765	0.00239756
1.877	0.00239932
1.8775	0.00240061
1.878	0.00239888
1.8785	0.00239841
1.879	0.00239795
1.8795	0.00239995
1.88	0.00239918
1.8805	0.00239935
1.881	0.00239747
1.8815	0.0023971
1.882	0.00239834
1.8825	0.00239725
1.883	0.00239925
1.8835	0.00239846
1.884	0.00239884
1.8845	0.00239797
1.885	0.00239944
1.8855	0.00239963
1.886	0.00239746
1.8865	0.00240017
1.887	0.00239886
1.8875	0.00239712
1.888	0.00239829
1.8885	0.00239891
1.889	0.00239832
1.8895	0.00239919
1.89	0.00239923
1.8905	0.00239733
1.891	0.00239798
1.8915	0.0023971
1.892	0.00239707
1.8925	0.00239828
1.893	0.00239884
1.8935	0.00239951
1.894	0.00239804
1.8945	0.00239883
1.895	0.00239931
1.8955	0.00239933
1.896	0.00239945
1.8965	0.00239881
1.897	0.00239972
1.8975	0.00239748
1.898	0.00240017
1.8985	0.00239887
1.899	0.00239896
1.8995	0.00239652
1.9	0.0023973
1.9005	0.00239853
1.901	0.00239764
1.9015	0.00239977
1.902	0.00239956
1.9025	0.00239816
1.903	0.00239984
1.9035	0.0024008
1.904	0.00239947
1.9045	0.00239723
1.905	0.00239921
1.9055	0.00239882
1.906	0.00239631
1.9065	0.0023982
1.907	0.00239842
1.9075	0.00239777
1.908	0.00239838
1.9085	0.002399
1.909	0.00239658
1.9095	0.0023973
1.91	0.00240022
1.9105	0.00239775
1.911	0.00239768
1.9115	0.00239918
1.912	0.00239809
1.9125	0.00239882
1.913	0.00239873
1.9135	0.00239864
1.914	0.00239869
1.9145	0.00239915
1.915	0.00239807
1.9155	0.00239881
1.916	0.00239952
1.9165	0.00239993
1.917	0.00239822
1.9175	0.00239927
1.918	0.00239858
1.9185	0.00239644
1.919	0.00239804
1.9195	0.00239759
1.92	0.00239703
1.9205	0.00239863
1.921	0.00239797
1.9215	0.00239816
1.922	0.00239753
1.9225	0.00239762
1.923	0.00239854
1.9235	0.00239669
1.924	0.0023975
1.9245	0.00239806
1.925	0.00239831
1.9255	0.00239634
1.926	0.00239776
1.9265	0.00239806
1.927	0.00239951
1.9275	0.00239804
1.928	0.00239671
1.9285	0.0023999
1.929	0.00239817
1.9295	0.00239844
1.93	0.00239961
1.9305	0.00240032
1.931	0.00239841
1.9315	0.00239827
1.932	0.00239929
1.9325	0.00239735
1.933	0.00239968
1.9335	0.00239933
1.934	0.00239905
1.9345	0.00239916
1.935	0.00239885
1.9355	0.00239753
1.936	0.00239905
1.9365	0.00239878
1.937	0.00239922
1.9375	0.00239769
1.938	0.00239626
1.9385	0.00239963
1.939	0.00239791
1.9395	0.00239945
1.94	0.00239849
1.9405	0.00239971
1.941	0.0023988
1.9415	0.00239903
1.942	0.0023994
1.9425	0.00239747
1.943	0.00239827
1.9435	0.00239832
1.944	0.00239902
1.9445	0.0023988
1.945	0.00240074
1.9455	0.00239804
1.946	0.00239841
1.9465	0.00239976
1.947	0.00239747
1.9475	0.00239944
1.948	0.00239834
1.9485	0.00239753
1.949	0.00239821
1.9495	0.0023995
1.95	0.00239953
1.9505	0.00239833
1.951	0.00239673
1.9515	0.00239643
1.952	0.00239859
1.9525	0.00239879
1.953	0.00239865
1.9535	0.00239864
1.954	0.00239862
1.9545	0.00239845
1.955	0.00239787
1.9555	0.00239838
1.956	0.00239838
1.9565	0.00239915
1.957	0.00239854
1.9575	0.00239876
1.958	0.00239847
1.9585	0.00239801
1.959	0.00239723
1.9595	0.00239636
1.96	0.00239846
1.9605	0.00239717
1.961	0.00240095
1.9615	0.00239728
1.962	0.00239769
1.9625	0.00239686
1.963	0.00239898
1.9635	0.0023993
1.964	0.00240031
1.9645	0.00239919
1.965	0.00239647
1.9655	0.00239981
1.966	0.00239969
1.9665	0.00239928
1.967	0.00239787
1.9675	0.00239749
1.968	0.00239734
1.9685	0.00239676
1.969	0.00239906
1.9695	0.00239805
1.97	0.00239835
1.9705	0.00239802
1.971	0.0023981
1.9715	0.00239854
1.972	0.0023957
1.9725	0.0023987
1.973	0.00239829
1.9735	0.00239806
1.974	0.00239854
1.9745	0.00239764
1.975	0.00239993
1.9755	0.00239831
1.976	0.00239836
1.9765	0.00239867
1.977	0.00239791
1.9775	0.00239878
1.978	0.00239809
1.9785	0.00239831
1.979	0.00239764
1.9795	0.00239837
1.98	0.00239796
1.9805	0.00239754
1.981	0.00239998
1.9815	0.0023968
1.982	0.00239915
1.9825	0.00239916
1.983	0.00239751
1.9835	0.00239845
1.984	0.00239747
1.9845	0.0023989
1.985	0.00239719
1.9855	0.00239804
1.986	0.00239887
1.9865	0.00239903
1.987	0.00239905
1.9875	0.00239655
1.988	0.0023978
1.9885	0.00239896
1.989	0.00239845
1.9895	0.00239681
1.99	0.00239678
1.9905	0.00239744
1.991	0.00239931
1.9915	0.00239795
1.992	0.00239723
1.9925	0.00239941
1.993	0.00239944
1.9935	0.00239751
1.994	0.00239818
1.9945	0.00239781
1.995	0.00239933
1.9955	0.00239929
1.996	0.0024004
1.9965	0.0023984
1.997	0.00239945
1.9975	0.00239882
